#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2
43,8,8.85100,4.56000,0.50400,-0.54751,127.50000,0.00177,0.00017,0.09684,0.38893,0.50397
43,9,8.85100,4.56000,0.50400,-0.54751,142.50000,0.00160,0.00016,0.09876,0.38893,0.50397
43,10,8.85100,4.56000,0.50400,-0.54751,157.50000,0.00187,0.00017,0.09062,0.38893,0.50397
43,11,8.85100,4.56000,0.50400,-0.54751,172.50000,0.00185,0.00018,0.09686,0.38893,0.50397
43,12,8.85100,4.56000,0.50400,-0.54751,187.50000,0.00214,0.00019,0.09003,0.38893,0.50397
43,13,8.85100,4.56000,0.50400,-0.54751,202.50000,0.00198,0.00020,0.10049,0.38893,0.50397
43,14,8.85100,4.56000,0.50400,-0.54751,217.50000,0.00196,0.00020,0.10246,0.38893,0.50397
43,15,8.85100,4.56000,0.50400,-0.54751,232.50000,0.00197,0.00020,0.09942,0.38893,0.50397
43,16,8.85100,4.56000,0.50400,-0.54751,247.50000,0.00205,0.00019,0.09363,0.38893,0.50397
43,17,8.85100,4.56000,0.50400,-0.54751,262.50000,0.00213,0.00019,0.09036,0.38893,0.50397
43,18,8.85100,4.56000,0.50400,-0.54751,277.50000,0.00228,0.00019,0.08467,0.38893,0.50397
43,19,8.85100,4.56000,0.50400,-0.54751,292.50000,0.00242,0.00020,0.08395,0.38893,0.50397
43,20,8.85100,4.56000,0.50400,-0.54751,307.50000,0.00244,0.00025,0.10063,0.38893,0.50397
43,21,8.85100,4.56000,0.50400,-0.54751,322.50000,0.00232,0.00030,0.12850,0.38893,0.50397
43,22,8.85100,4.56000,0.50400,-0.54751,337.50000,0.00219,0.00038,0.17158,0.38893,0.50397
43,23,8.85100,4.56000,0.50400,-0.54751,352.50000,0.00234,0.00045,0.19068,0.38893,0.50397
44,0,8.85100,4.57000,0.50600,-0.61382,7.50000,0.00179,0.00059,0.33190,0.35883,0.45120
44,1,8.85100,4.57000,0.50600,-0.61382,22.50000,0.00256,0.00054,0.20926,0.35883,0.45120
44,2,8.85100,4.57000,0.50600,-0.61382,37.50000,0.00221,0.00036,0.16346,0.35883,0.45120
44,3,8.85100,4.57000,0.50600,-0.61382,52.50000,0.00215,0.00028,0.12931,0.35883,0.45120
44,4,8.85100,4.57000,0.50600,-0.61382,67.50000,0.00152,0.00020,0.12954,0.35883,0.45120
44,5,8.85100,4.57000,0.50600,-0.61382,82.50000,0.00140,0.00018,0.12588,0.35883,0.45120
44,6,8.85100,4.57000,0.50600,-0.61382,97.50000,0.00127,0.00017,0.13090,0.35883,0.45120
44,7,8.85100,4.57000,0.50600,-0.61382,112.50000,0.00165,0.00017,0.10185,0.35883,0.45120
44,8,8.85100,4.57000,0.50600,-0.61382,127.50000,0.00128,0.00016,0.12551,0.35883,0.45120
44,9,8.85100,4.57000,0.50600,-0.61382,142.50000,0.00186,0.00018,0.09759,0.35883,0.45120
44,10,8.85100,4.57000,0.50600,-0.61382,157.50000,0.00161,0.00017,0.10368,0.35883,0.45120
44,11,8.85100,4.57000,0.50600,-0.61382,172.50000,0.00181,0.00018,0.09946,0.35883,0.45120
44,12,8.85100,4.57000,0.50600,-0.61382,187.50000,0.00223,0.00020,0.09058,0.35883,0.45120
44,13,8.85100,4.57000,0.50600,-0.61382,202.50000,0.00212,0.00021,0.09758,0.35883,0.45120
44,14,8.85100,4.57000,0.50600,-0.61382,217.50000,0.00206,0.00021,0.10169,0.35883,0.45120
44,15,8.85100,4.57000,0.50600,-0.61382,232.50000,0.00208,0.00020,0.09615,0.35883,0.45120
44,16,8.85100,4.57000,0.50600,-0.61382,247.50000,0.00223,0.00020,0.09039,0.35883,0.45120
44,17,8.85100,4.57000,0.50600,-0.61382,262.50000,0.00218,0.00020,0.09274,0.35883,0.45120
44,18,8.85100,4.57000,0.50600,-0.61382,277.50000,0.00189,0.00019,0.10101,0.35883,0.45120
44,19,8.85100,4.57000,0.50600,-0.61382,292.50000,0.00191,0.00021,0.10880,0.35883,0.45120
44,20,8.85100,4.57000,0.50600,-0.61382,307.50000,0.00200,0.00026,0.12942,0.35883,0.45120
44,21,8.85100,4.57000,0.50600,-0.61382,322.50000,0.00174,0.00034,0.19788,0.35883,0.45120
44,22,8.85100,4.57000,0.50600,-0.61382,337.50000,0.00183,0.00048,0.26444,0.35883,0.45120
44,23,8.85100,4.57000,0.50600,-0.61382,352.50000,0.00131,0.00059,0.45251,0.35883,0.45120
45,0,8.85100,4.59000,0.50800,-0.70728,7.50000,0.00192,0.00085,0.44125,0.32229,0.38969
45,1,8.85100,4.59000,0.50800,-0.70728,22.50000,0.00189,0.00064,0.33963,0.32229,0.38969
45,2,8.85100,4.59000,0.50800,-0.70728,37.50000,0.00075,0.00035,0.46824,0.32229,0.38969
45,3,8.85100,4.59000,0.50800,-0.70728,52.50000,0.00106,0.00022,0.20841,0.32229,0.38969
45,4,8.85100,4.59000,0.50800,-0.70728,67.50000,0.00103,0.00017,0.16258,0.32229,0.38969
45,5,8.85100,4.59000,0.50800,-0.70728,82.50000,0.00126,0.00015,0.11579,0.32229,0.38969
45,6,8.85100,4.59000,0.50800,-0.70728,97.50000,0.00125,0.00014,0.10866,0.32229,0.38969
45,7,8.85100,4.59000,0.50800,-0.70728,112.50000,0.00136,0.00012,0.08618,0.32229,0.38969
45,8,8.85100,4.59000,0.50800,-0.70728,127.50000,0.00127,0.00012,0.09219,0.32229,0.38969
45,9,8.85100,4.59000,0.50800,-0.70728,142.50000,0.00134,0.00012,0.08731,0.32229,0.38969
45,10,8.85100,4.59000,0.50800,-0.70728,157.50000,0.00167,0.00014,0.08347,0.32229,0.38969
45,11,8.85100,4.59000,0.50800,-0.70728,172.50000,0.00154,0.00014,0.09001,0.32229,0.38969
45,12,8.85100,4.59000,0.50800,-0.70728,187.50000,0.00146,0.00015,0.09994,0.32229,0.38969
45,13,8.85100,4.59000,0.50800,-0.70728,202.50000,0.00194,0.00015,0.07825,0.32229,0.38969
45,14,8.85100,4.59000,0.50800,-0.70728,217.50000,0.00186,0.00016,0.08399,0.32229,0.38969
45,15,8.85100,4.59000,0.50800,-0.70728,232.50000,0.00171,0.00014,0.08248,0.32229,0.38969
45,16,8.85100,4.59000,0.50800,-0.70728,247.50000,0.00161,0.00014,0.08640,0.32229,0.38969
45,17,8.85100,4.59000,0.50800,-0.70728,262.50000,0.00148,0.00014,0.09512,0.32229,0.38969
45,18,8.85100,4.59000,0.50800,-0.70728,277.50000,0.00178,0.00016,0.09093,0.32229,0.38969
45,19,8.85100,4.59000,0.50800,-0.70728,292.50000,0.00146,0.00018,0.12051,0.32229,0.38969
45,20,8.85100,4.59000,0.50800,-0.70728,307.50000,0.00179,0.00025,0.13748,0.32229,0.38969
45,21,8.85100,4.59000,0.50800,-0.70728,322.50000,0.00228,0.00037,0.16079,0.32229,0.38969
45,22,8.85100,4.59000,0.50800,-0.70728,337.50000,0.00209,0.00060,0.28805,0.32229,0.38969
45,23,8.85100,4.59000,0.50800,-0.70728,352.50000,0.00167,0.00070,0.41790,0.32229,0.38969
46,0,8.84700,5.33000,0.48200,-0.38537,7.50000,0.00423,0.00034,0.07919,0.48279,0.67925
46,1,8.84700,5.33000,0.48200,-0.38537,22.50000,0.00398,0.00032,0.07919,0.48279,0.67925
46,2,8.84700,5.33000,0.48200,-0.38537,37.50000,0.00366,0.00028,0.07718,0.48279,0.67925
46,3,8.84700,5.33000,0.48200,-0.38537,52.50000,0.00410,0.00031,0.07563,0.48279,0.67925
46,4,8.84700,5.33000,0.48200,-0.38537,67.50000,0.00309,0.00027,0.08811,0.48279,0.67925
46,5,8.84700,5.33000,0.48200,-0.38537,82.50000,0.00335,0.00027,0.08057,0.48279,0.67925
46,6,8.84700,5.33000,0.48200,-0.38537,97.50000,0.00288,0.00026,0.08971,0.48279,0.67925
46,7,8.84700,5.33000,0.48200,-0.38537,112.50000,0.00313,0.00026,0.08424,0.48279,0.67925
46,8,8.84700,5.33000,0.48200,-0.38537,127.50000,0.00293,0.00024,0.08090,0.48279,0.67925
46,9,8.84700,5.33000,0.48200,-0.38537,142.50000,0.00271,0.00024,0.08818,0.48279,0.67925
46,10,8.84700,5.33000,0.48200,-0.38537,157.50000,0.00268,0.00023,0.08743,0.48279,0.67925
46,11,8.84700,5.33000,0.48200,-0.38537,172.50000,0.00244,0.00023,0.09519,0.48279,0.67925
46,12,8.84700,5.33000,0.48200,-0.38537,187.50000,0.00259,0.00024,0.09246,0.48279,0.67925
46,13,8.84700,5.33000,0.48200,-0.38537,202.50000,0.00273,0.00024,0.08672,0.48279,0.67925
46,14,8.84700,5.33000,0.48200,-0.38537,217.50000,0.00263,0.00023,0.08606,0.48279,0.67925
46,15,8.84700,5.33000,0.48200,-0.38537,232.50000,0.00292,0.00025,0.08467,0.48279,0.67925
46,16,8.84700,5.33000,0.48200,-0.38537,247.50000,0.00292,0.00025,0.08574,0.48279,0.67925
46,17,8.84700,5.33000,0.48200,-0.38537,262.50000,0.00377,0.00029,0.07664,0.48279,0.67925
46,18,8.84700,5.33000,0.48200,-0.38537,277.50000,0.00362,0.00029,0.08099,0.48279,0.67925
46,19,8.84700,5.33000,0.48200,-0.38537,292.50000,0.00367,0.00028,0.07706,0.48279,0.67925
46,20,8.84700,5.33000,0.48200,-0.38537,307.50000,0.00365,0.00028,0.07730,0.48279,0.67925
46,21,8.84700,5.33000,0.48200,-0.38537,322.50000,0.00427,0.00032,0.07458,0.48279,0.67925
46,22,8.84700,5.33000,0.48200,-0.38537,337.50000,0.00419,0.00031,0.07346,0.48279,0.67925
46,23,8.84700,5.33000,0.48200,-0.38537,352.50000,0.00424,0.00032,0.07488,0.48279,0.67925
47,0,8.84700,5.34000,0.48300,-0.44561,7.50000,0.00447,0.00040,0.08935,0.44393,0.60483
47,1,8.84700,5.34000,0.48300,-0.44561,22.50000,0.00394,0.00036,0.09055,0.44393,0.60483
47,2,8.84700,5.34000,0.48300,-0.44561,37.50000,0.00354,0.00031,0.08763,0.44393,0.60483
47,3,8.84700,5.34000,0.48300,-0.44561,52.50000,0.00300,0.00026,0.08549,0.44393,0.60483
47,4,8.84700,5.34000,0.48300,-0.44561,67.50000,0.00276,0.00024,0.08863,0.44393,0.60483
47,5,8.84700,5.34000,0.48300,-0.44561,82.50000,0.00248,0.00025,0.09922,0.44393,0.60483
47,6,8.84700,5.34000,0.48300,-0.44561,97.50000,0.00236,0.00022,0.09396,0.44393,0.60483
47,7,8.84700,5.34000,0.48300,-0.44561,112.50000,0.00196,0.00020,0.10179,0.44393,0.60483
47,8,8.84700,5.34000,0.48300,-0.44561,127.50000,0.00186,0.00019,0.10396,0.44393,0.60483
47,9,8.84700,5.34000,0.48300,-0.44561,142.50000,0.00197,0.00021,0.10465,0.44393,0.60483
47,10,8.84700,5.34000,0.48300,-0.44561,157.50000,0.00181,0.00020,0.10812,0.44393,0.60483
47,11,8.84700,5.34000,0.48300,-0.44561,172.50000,0.00218,0.00021,0.09781,0.44393,0.60483
47,12,8.84700,5.34000,0.48300,-0.44561,187.50000,0.00205,0.00020,0.09761,0.44393,0.60483
47,13,8.84700,5.34000,0.48300,-0.44561,202.50000,0.00221,0.00022,0.09965,0.44393,0.60483
47,14,8.84700,5.34000,0.48300,-0.44561,217.50000,0.00186,0.00020,0.10726,0.44393,0.60483
47,15,8.84700,5.34000,0.48300,-0.44561,232.50000,0.00231,0.00024,0.10273,0.44393,0.60483
47,16,8.84700,5.34000,0.48300,-0.44561,247.50000,0.00261,0.00023,0.08946,0.44393,0.60483
47,17,8.84700,5.34000,0.48300,-0.44561,262.50000,0.00257,0.00023,0.09095,0.44393,0.60483
47,18,8.84700,5.34000,0.48300,-0.44561,277.50000,0.00263,0.00026,0.09971,0.44393,0.60483
47,19,8.84700,5.34000,0.48300,-0.44561,292.50000,0.00329,0.00027,0.08330,0.44393,0.60483
47,20,8.84700,5.34000,0.48300,-0.44561,307.50000,0.00342,0.00029,0.08458,0.44393,0.60483
47,21,8.84700,5.34000,0.48300,-0.44561,322.50000,0.00375,0.00031,0.08320,0.44393,0.60483
47,22,8.84700,5.34000,0.48300,-0.44561,337.50000,0.00400,0.00035,0.08809,0.44393,0.60483
47,23,8.84700,5.34000,0.48300,-0.44561,352.50000,0.00413,0.00039,0.09540,0.44393,0.60483
48,0,8.84700,5.36000,0.48500,-0.50851,7.50000,0.00376,0.00058,0.15447,0.40859,0.53939
48,1,8.84700,5.36000,0.48500,-0.50851,22.50000,0.00291,0.00045,0.15602,0.40859,0.53939
48,2,8.84700,5.36000,0.48500,-0.50851,37.50000,0.00303,0.00033,0.10979,0.40859,0.53939
48,3,8.84700,5.36000,0.48500,-0.50851,52.50000,0.00264,0.00027,0.10164,0.40859,0.53939
48,4,8.84700,5.36000,0.48500,-0.50851,67.50000,0.00244,0.00024,0.09930,0.40859,0.53939
48,5,8.84700,5.36000,0.48500,-0.50851,82.50000,0.00186,0.00021,0.11158,0.40859,0.53939
48,6,8.84700,5.36000,0.48500,-0.50851,97.50000,0.00215,0.00022,0.10196,0.40859,0.53939
48,7,8.84700,5.36000,0.48500,-0.50851,112.50000,0.00189,0.00020,0.10564,0.40859,0.53939
48,8,8.84700,5.36000,0.48500,-0.50851,127.50000,0.00142,0.00018,0.12439,0.40859,0.53939
48,9,8.84700,5.36000,0.48500,-0.50851,142.50000,0.00154,0.00018,0.11495,0.40859,0.53939
48,10,8.84700,5.36000,0.48500,-0.50851,157.50000,0.00178,0.00019,0.10669,0.40859,0.53939
48,11,8.84700,5.36000,0.48500,-0.50851,172.50000,0.00163,0.00019,0.11447,0.40859,0.53939
48,12,8.84700,5.36000,0.48500,-0.50851,187.50000,0.00175,0.00020,0.11330,0.40859,0.53939
48,13,8.84700,5.36000,0.48500,-0.50851,202.50000,0.00180,0.00020,0.11018,0.40859,0.53939
48,14,8.84700,5.36000,0.48500,-0.50851,217.50000,0.00151,0.00020,0.12982,0.40859,0.53939
48,15,8.84700,5.36000,0.48500,-0.50851,232.50000,0.00187,0.00022,0.11843,0.40859,0.53939
48,16,8.84700,5.36000,0.48500,-0.50851,247.50000,0.00180,0.00021,0.11521,0.40859,0.53939
48,17,8.84700,5.36000,0.48500,-0.50851,262.50000,0.00237,0.00023,0.09776,0.40859,0.53939
48,18,8.84700,5.36000,0.48500,-0.50851,277.50000,0.00251,0.00026,0.10347,0.40859,0.53939
48,19,8.84700,5.36000,0.48500,-0.50851,292.50000,0.00292,0.00027,0.09142,0.40859,0.53939
48,20,8.84700,5.36000,0.48500,-0.50851,307.50000,0.00296,0.00029,0.09703,0.40859,0.53939
48,21,8.84700,5.36000,0.48500,-0.50851,322.50000,0.00331,0.00037,0.11285,0.40859,0.53939
48,22,8.84700,5.36000,0.48500,-0.50851,337.50000,0.00329,0.00046,0.14129,0.40859,0.53939
48,23,8.84700,5.36000,0.48500,-0.50851,352.50000,0.00377,0.00059,0.15697,0.40859,0.53939
49,0,8.84700,5.37000,0.48600,-0.56958,7.50000,0.00335,0.00111,0.33092,0.37848,0.48544
49,1,8.84700,5.37000,0.48600,-0.56958,22.50000,0.00205,0.00063,0.30707,0.37848,0.48544
49,2,8.84700,5.37000,0.48600,-0.56958,37.50000,0.00270,0.00044,0.16256,0.37848,0.48544
49,3,8.84700,5.37000,0.48600,-0.56958,52.50000,0.00247,0.00031,0.12602,0.37848,0.48544
49,4,8.84700,5.37000,0.48600,-0.56958,67.50000,0.00203,0.00024,0.11879,0.37848,0.48544
49,5,8.84700,5.37000,0.48600,-0.56958,82.50000,0.00182,0.00021,0.11468,0.37848,0.48544
49,6,8.84700,5.37000,0.48600,-0.56958,97.50000,0.00162,0.00020,0.12134,0.37848,0.48544
49,7,8.84700,5.37000,0.48600,-0.56958,112.50000,0.00139,0.00019,0.13761,0.37848,0.48544
49,8,8.84700,5.37000,0.48600,-0.56958,127.50000,0.00198,0.00020,0.10057,0.37848,0.48544
49,9,8.84700,5.37000,0.48600,-0.56958,142.50000,0.00144,0.00018,0.12240,0.37848,0.48544
49,10,8.84700,5.37000,0.48600,-0.56958,157.50000,0.00147,0.00018,0.11936,0.37848,0.48544
49,11,8.84700,5.37000,0.48600,-0.56958,172.50000,0.00161,0.00020,0.12204,0.37848,0.48544
49,12,8.84700,5.37000,0.48600,-0.56958,187.50000,0.00133,0.00021,0.15404,0.37848,0.48544
49,13,8.84700,5.37000,0.48600,-0.56958,202.50000,0.00127,0.00019,0.15132,0.37848,0.48544
49,14,8.84700,5.37000,0.48600,-0.56958,217.50000,0.00151,0.00019,0.12341,0.37848,0.48544
49,15,8.84700,5.37000,0.48600,-0.56958,232.50000,0.00161,0.00020,0.12398,0.37848,0.48544
49,16,8.84700,5.37000,0.48600,-0.56958,247.50000,0.00149,0.00020,0.13125,0.37848,0.48544
49,17,8.84700,5.37000,0.48600,-0.56958,262.50000,0.00179,0.00021,0.11629,0.37848,0.48544
49,18,8.84700,5.37000,0.48600,-0.56958,277.50000,0.00174,0.00022,0.12466,0.37848,0.48544
49,19,8.84700,5.37000,0.48600,-0.56958,292.50000,0.00247,0.00026,0.10696,0.37848,0.48544
49,20,8.84700,5.37000,0.48600,-0.56958,307.50000,0.00257,0.00031,0.12058,0.37848,0.48544
49,21,8.84700,5.37000,0.48600,-0.56958,322.50000,0.00284,0.00047,0.16555,0.37848,0.48544
49,22,8.84700,5.37000,0.48600,-0.56958,337.50000,0.00396,0.00082,0.20658,0.37848,0.48544
49,23,8.84700,5.37000,0.48600,-0.56958,352.50000,0.00291,0.00120,0.41389,0.37848,0.48544
50,0,8.84700,5.38000,0.48600,-0.65465,7.50000,0.00365,0.00300,0.82202,0.34210,0.42268
50,1,8.84700,5.38000,0.48600,-0.65465,22.50000,0.00137,0.00112,0.81653,0.34210,0.42268
50,2,8.84700,5.38000,0.48600,-0.65465,37.50000,0.00120,0.00045,0.37649,0.34210,0.42268
50,3,8.84700,5.38000,0.48600,-0.65465,52.50000,0.00156,0.00027,0.17114,0.34210,0.42268
50,4,8.84700,5.38000,0.48600,-0.65465,67.50000,0.00148,0.00020,0.13326,0.34210,0.42268
50,5,8.84700,5.38000,0.48600,-0.65465,82.50000,0.00162,0.00018,0.11164,0.34210,0.42268
50,6,8.84700,5.38000,0.48600,-0.65465,97.50000,0.00117,0.00016,0.13307,0.34210,0.42268
50,7,8.84700,5.38000,0.48600,-0.65465,112.50000,0.00113,0.00013,0.11858,0.34210,0.42268
50,8,8.84700,5.38000,0.48600,-0.65465,127.50000,0.00108,0.00012,0.10685,0.34210,0.42268
50,9,8.84700,5.38000,0.48600,-0.65465,142.50000,0.00091,0.00011,0.11648,0.34210,0.42268
50,10,8.84700,5.38000,0.48600,-0.65465,157.50000,0.00114,0.00013,0.11322,0.34210,0.42268
50,11,8.84700,5.38000,0.48600,-0.65465,172.50000,0.00108,0.00013,0.12392,0.34210,0.42268
50,12,8.84700,5.38000,0.48600,-0.65465,187.50000,0.00106,0.00012,0.11742,0.34210,0.42268
50,13,8.84700,5.38000,0.48600,-0.65465,202.50000,0.00125,0.00013,0.10177,0.34210,0.42268
50,14,8.84700,5.38000,0.48600,-0.65465,217.50000,0.00086,0.00011,0.13126,0.34210,0.42268
50,15,8.84700,5.38000,0.48600,-0.65465,232.50000,0.00116,0.00013,0.11159,0.34210,0.42268
50,16,8.84700,5.38000,0.48600,-0.65465,247.50000,0.00146,0.00015,0.10078,0.34210,0.42268
50,17,8.84700,5.38000,0.48600,-0.65465,262.50000,0.00150,0.00016,0.10453,0.34210,0.42268
50,18,8.84700,5.38000,0.48600,-0.65465,277.50000,0.00184,0.00018,0.10002,0.34210,0.42268
50,19,8.84700,5.38000,0.48600,-0.65465,292.50000,0.00231,0.00022,0.09688,0.34210,0.42268
50,20,8.84700,5.38000,0.48600,-0.65465,307.50000,0.00210,0.00028,0.13219,0.34210,0.42268
50,21,8.84700,5.38000,0.48600,-0.65465,322.50000,0.00370,0.00059,0.15949,0.34210,0.42268
50,22,8.84700,5.38000,0.48600,-0.65465,337.50000,0.00205,0.00133,0.64489,0.34210,0.42268
50,23,8.84700,5.38000,0.48600,-0.65465,352.50000,0.00090,0.00175,1.94030,0.34210,0.42268
51,0,10.99200,7.04000,0.49400,-0.43254,7.50000,0.00176,0.00012,0.06812,0.45190,0.61990
51,1,10.99200,7.04000,0.49400,-0.43254,22.50000,0.00195,0.00013,0.06626,0.45190,0.61990
51,2,10.99200,7.04000,0.49400,-0.43254,37.50000,0.00171,0.00011,0.06457,0.45190,0.61990
51,3,10.99200,7.04000,0.49400,-0.43254,52.50000,0.00159,0.00010,0.06481,0.45190,0.61990
51,4,10.99200,7.04000,0.49400,-0.43254,67.50000,0.00142,0.00009,0.06651,0.45190,0.61990
51,5,10.99200,7.04000,0.49400,-0.43254,82.50000,0.00140,0.00009,0.06620,0.45190,0.61990
51,6,10.99200,7.04000,0.49400,-0.43254,97.50000,0.00134,0.00009,0.06610,0.45190,0.61990
51,7,10.99200,7.04000,0.49400,-0.43254,112.50000,0.00122,0.00008,0.06889,0.45190,0.61990
51,8,10.99200,7.04000,0.49400,-0.43254,127.50000,0.00129,0.00009,0.07056,0.45190,0.61990
51,9,10.99200,7.04000,0.49400,-0.43254,142.50000,0.00138,0.00009,0.06565,0.45190,0.61990
51,10,10.99200,7.04000,0.49400,-0.43254,157.50000,0.00114,0.00009,0.07469,0.45190,0.61990
51,11,10.99200,7.04000,0.49400,-0.43254,172.50000,0.00121,0.00008,0.06959,0.45190,0.61990
51,12,10.99200,7.04000,0.49400,-0.43254,187.50000,0.00121,0.00008,0.07014,0.45190,0.61990
51,13,10.99200,7.04000,0.49400,-0.43254,202.50000,0.00133,0.00009,0.06742,0.45190,0.61990
51,14,10.99200,7.04000,0.49400,-0.43254,217.50000,0.00125,0.00009,0.07226,0.45190,0.61990
51,15,10.99200,7.04000,0.49400,-0.43254,232.50000,0.00136,0.00009,0.06719,0.45190,0.61990
51,16,10.99200,7.04000,0.49400,-0.43254,247.50000,0.00130,0.00009,0.07102,0.45190,0.61990
51,17,10.99200,7.04000,0.49400,-0.43254,262.50000,0.00138,0.00009,0.06590,0.45190,0.61990
51,18,10.99200,7.04000,0.49400,-0.43254,277.50000,0.00162,0.00010,0.06380,0.45190,0.61990
51,19,10.99200,7.04000,0.49400,-0.43254,292.50000,0.00162,0.00010,0.06296,0.45190,0.61990
51,20,10.99200,7.04000,0.49400,-0.43254,307.50000,0.00173,0.00011,0.06165,0.45190,0.61990
51,21,10.99200,7.04000,0.49400,-0.43254,322.50000,0.00189,0.00011,0.06082,0.45190,0.61990
51,22,10.99200,7.04000,0.49400,-0.43254,337.50000,0.00192,0.00012,0.06446,0.45190,0.61990
51,23,10.99200,7.04000,0.49400,-0.43254,352.50000,0.00212,0.00013,0.06100,0.45190,0.61990
52,0,10.99200,7.09000,0.49800,-0.52556,7.50000,0.00187,0.00022,0.11737,0.39981,0.52347
52,1,10.99200,7.09000,0.49800,-0.52556,22.50000,0.00152,0.00016,0.10301,0.39981,0.52347
52,2,10.99200,7.09000,0.49800,-0.52556,37.50000,0.00147,0.00013,0.08725,0.39981,0.52347
52,3,10.99200,7.09000,0.49800,-0.52556,52.50000,0.00145,0.00011,0.07719,0.39981,0.52347
52,4,10.99200,7.09000,0.49800,-0.52556,67.50000,0.00120,0.00009,0.07333,0.39981,0.52347
52,5,10.99200,7.09000,0.49800,-0.52556,82.50000,0.00117,0.00008,0.07038,0.39981,0.52347
52,6,10.99200,7.09000,0.49800,-0.52556,97.50000,0.00098,0.00007,0.07461,0.39981,0.52347
52,7,10.99200,7.09000,0.49800,-0.52556,112.50000,0.00102,0.00008,0.07445,0.39981,0.52347
52,8,10.99200,7.09000,0.49800,-0.52556,127.50000,0.00091,0.00007,0.08157,0.39981,0.52347
52,9,10.99200,7.09000,0.49800,-0.52556,142.50000,0.00089,0.00007,0.08313,0.39981,0.52347
52,10,10.99200,7.09000,0.49800,-0.52556,157.50000,0.00080,0.00007,0.08460,0.39981,0.52347
52,11,10.99200,7.09000,0.49800,-0.52556,172.50000,0.00083,0.00007,0.08350,0.39981,0.52347
52,12,10.99200,7.09000,0.49800,-0.52556,187.50000,0.00080,0.00007,0.08386,0.39981,0.52347
52,13,10.99200,7.09000,0.49800,-0.52556,202.50000,0.00086,0.00007,0.08352,0.39981,0.52347
52,14,10.99200,7.09000,0.49800,-0.52556,217.50000,0.00094,0.00008,0.08425,0.39981,0.52347
52,15,10.99200,7.09000,0.49800,-0.52556,232.50000,0.00088,0.00007,0.08280,0.39981,0.52347
52,16,10.99200,7.09000,0.49800,-0.52556,247.50000,0.00107,0.00008,0.07529,0.39981,0.52347
52,17,10.99200,7.09000,0.49800,-0.52556,262.50000,0.00103,0.00008,0.07843,0.39981,0.52347
52,18,10.99200,7.09000,0.49800,-0.52556,277.50000,0.00117,0.00009,0.07307,0.39981,0.52347
52,19,10.99200,7.09000,0.49800,-0.52556,292.50000,0.00120,0.00009,0.07295,0.39981,0.52347
52,20,10.99200,7.09000,0.49800,-0.52556,307.50000,0.00153,0.00011,0.07148,0.39981,0.52347
52,21,10.99200,7.09000,0.49800,-0.52556,322.50000,0.00159,0.00013,0.08185,0.39981,0.52347
52,22,10.99200,7.09000,0.49800,-0.52556,337.50000,0.00204,0.00018,0.08808,0.39981,0.52347
52,23,10.99200,7.09000,0.49800,-0.52556,352.50000,0.00189,0.00020,0.10631,0.39981,0.52347
53,0,10.99200,7.12000,0.49900,-0.61292,7.50000,0.00194,0.00040,0.20509,0.35921,0.45187
53,1,10.99200,7.12000,0.49900,-0.61292,22.50000,0.00134,0.00027,0.20430,0.35921,0.45187
53,2,10.99200,7.12000,0.49900,-0.61292,37.50000,0.00092,0.00016,0.17832,0.35921,0.45187
53,3,10.99200,7.12000,0.49900,-0.61292,52.50000,0.00115,0.00012,0.10093,0.35921,0.45187
53,4,10.99200,7.12000,0.49900,-0.61292,67.50000,0.00091,0.00008,0.08801,0.35921,0.45187
53,5,10.99200,7.12000,0.49900,-0.61292,82.50000,0.00086,0.00007,0.08538,0.35921,0.45187
53,6,10.99200,7.12000,0.49900,-0.61292,97.50000,0.00073,0.00007,0.09082,0.35921,0.45187
53,7,10.99200,7.12000,0.49900,-0.61292,112.50000,0.00063,0.00006,0.09760,0.35921,0.45187
53,8,10.99200,7.12000,0.49900,-0.61292,127.50000,0.00058,0.00006,0.09937,0.35921,0.45187
53,9,10.99200,7.12000,0.49900,-0.61292,142.50000,0.00063,0.00006,0.09497,0.35921,0.45187
53,10,10.99200,7.12000,0.49900,-0.61292,157.50000,0.00060,0.00006,0.09771,0.35921,0.45187
53,11,10.99200,7.12000,0.49900,-0.61292,172.50000,0.00061,0.00006,0.09517,0.35921,0.45187
53,12,10.99200,7.12000,0.49900,-0.61292,187.50000,0.00060,0.00006,0.09869,0.35921,0.45187
53,13,10.99200,7.12000,0.49900,-0.61292,202.50000,0.00071,0.00007,0.09403,0.35921,0.45187
53,14,10.99200,7.12000,0.49900,-0.61292,217.50000,0.00060,0.00006,0.10126,0.35921,0.45187
53,15,10.99200,7.12000,0.49900,-0.61292,232.50000,0.00073,0.00007,0.09256,0.35921,0.45187
53,16,10.99200,7.12000,0.49900,-0.61292,247.50000,0.00072,0.00007,0.09723,0.35921,0.45187
53,17,10.99200,7.12000,0.49900,-0.61292,262.50000,0.00082,0.00007,0.09125,0.35921,0.45187
53,18,10.99200,7.12000,0.49900,-0.61292,277.50000,0.00090,0.00008,0.08730,0.35921,0.45187
53,19,10.99200,7.12000,0.49900,-0.61292,292.50000,0.00088,0.00008,0.09552,0.35921,0.45187
53,20,10.99200,7.12000,0.49900,-0.61292,307.50000,0.00132,0.00012,0.09045,0.35921,0.45187
